pair_id,story_id,query_type,rung,component,layer,clean_logit_diff,corrupted_logit_diff,patched_logit_diff,recovery,method
29776->29787,nonsense1,det-counterfactual,3,mlp,1,7.28125,7.0625,6.65625,-0.40625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,2,7.28125,7.0625,6.90625,-0.15625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,3,7.28125,7.0625,7.0,-0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,4,7.28125,7.0625,7.25,0.1875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,5,7.28125,7.0625,7.0625,0.0,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,6,7.28125,7.0625,7.125,0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,7,7.28125,7.0625,6.96875,-0.09375,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,8,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,9,7.28125,7.0625,7.0,-0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,10,7.28125,7.0625,7.25,0.1875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,11,7.28125,7.0625,6.875,-0.1875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,12,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,13,7.28125,7.0625,6.8125,-0.25,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,14,7.28125,7.0625,7.0,-0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,15,7.28125,7.0625,7.0625,0.0,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,16,7.28125,7.0625,7.0625,0.0,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,17,7.28125,7.0625,7.0625,0.0,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,18,7.28125,7.0625,6.875,-0.1875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,19,7.28125,7.0625,7.125,0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,20,7.28125,7.0625,6.8125,-0.25,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,21,7.28125,7.0625,7.0625,0.0,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,22,7.28125,7.0625,7.0625,0.0,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,23,7.28125,7.0625,6.875,-0.1875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,24,7.28125,7.0625,7.125,0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,25,7.28125,7.0625,7.0625,0.0,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,26,7.28125,7.0625,7.125,0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,27,7.28125,7.0625,7.125,0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,0,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,1,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,2,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,3,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,4,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,5,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,6,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,7,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,8,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,9,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,10,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,11,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,12,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,13,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,14,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,15,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,16,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,17,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,18,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,19,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,20,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,21,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,22,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,23,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,24,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,25,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,26,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,residual,27,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,0,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,1,8.5,8.375,8.125,-0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,2,8.5,8.375,8.625,0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,3,8.5,8.375,8.125,-0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,4,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,5,8.5,8.375,8.25,-0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,6,8.5,8.375,8.125,-0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,7,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,8,8.5,8.375,8.25,-0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,9,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,10,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,11,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,12,8.5,8.375,8.625,0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,13,8.5,8.375,8.5625,0.1875,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,14,8.5,8.375,8.6875,0.3125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,15,8.5,8.375,8.25,-0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,16,8.5,8.375,8.25,-0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,17,8.5,8.375,8.125,-0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,18,8.5,8.375,8.3125,-0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,19,8.5,8.375,8.5625,0.1875,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,20,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,21,8.5,8.375,8.4375,0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,22,8.5,8.375,8.4375,0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,23,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,24,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,25,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,26,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,attention,27,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,0,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,1,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,2,8.5,8.375,8.25,-0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,3,8.5,8.375,8.875,0.5,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,4,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,5,8.5,8.375,8.4375,0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,6,8.5,8.375,8.5625,0.1875,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,7,8.5,8.375,8.125,-0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,8,8.5,8.375,8.1875,-0.1875,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,9,8.5,8.375,8.1875,-0.1875,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,10,8.5,8.375,8.875,0.5,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,11,8.5,8.375,8.6875,0.3125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,12,8.5,8.375,8.5625,0.1875,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,13,8.5,8.375,8.3125,-0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,14,8.5,8.375,8.3125,-0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,15,8.5,8.375,8.5625,0.1875,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,16,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,17,8.5,8.375,8.4375,0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,18,8.5,8.375,8.5625,0.1875,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,19,8.5,8.375,8.3125,-0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,20,8.5,8.375,8.625,0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,21,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,22,8.5,8.375,8.125,-0.25,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,23,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,24,8.5,8.375,8.375,0.0,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,25,8.5,8.375,8.4375,0.0625,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,26,8.5,8.375,8.5,0.125,transformer_lens
19468->19445,smoking_gene_cancer,nie,3,mlp,27,8.5,8.375,8.3125,-0.0625,transformer_lens
7386->2515,gender_pay,nde,3,residual,0,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,1,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,2,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,3,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,4,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,5,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,6,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,7,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,8,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,9,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,10,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,11,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,12,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,13,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,14,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,15,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,16,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,17,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,18,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,19,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,20,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,21,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,22,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,23,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,24,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,25,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,26,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,residual,27,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,attention,0,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,attention,1,9.0625,9.5625,9.1875,-0.375,transformer_lens
7386->2515,gender_pay,nde,3,attention,2,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,attention,3,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,attention,4,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,attention,5,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,attention,6,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,attention,7,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,attention,8,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,attention,9,9.0625,9.5625,9.5,-0.0625,transformer_lens
7386->2515,gender_pay,nde,3,attention,10,9.0625,9.5625,9.3125,-0.25,transformer_lens
7386->2515,gender_pay,nde,3,attention,11,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,attention,12,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,attention,13,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,attention,14,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,attention,15,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,attention,16,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,attention,17,9.0625,9.5625,9.0,-0.5625,transformer_lens
7386->2515,gender_pay,nde,3,attention,18,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,attention,19,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,attention,20,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,attention,21,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,attention,22,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,attention,23,9.0625,9.5625,9.4375,-0.125,transformer_lens
7386->2515,gender_pay,nde,3,attention,24,9.0625,9.5625,9.4375,-0.125,transformer_lens
7386->2515,gender_pay,nde,3,attention,25,9.0625,9.5625,9.3125,-0.25,transformer_lens
7386->2515,gender_pay,nde,3,attention,26,9.0625,9.5625,9.5,-0.0625,transformer_lens
7386->2515,gender_pay,nde,3,attention,27,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,mlp,0,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,1,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,mlp,2,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,mlp,3,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,4,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,mlp,5,9.0625,9.5625,9.3125,-0.25,transformer_lens
7386->2515,gender_pay,nde,3,mlp,6,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,7,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,mlp,8,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,9,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,10,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,11,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,12,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,13,9.0625,9.5625,9.0625,-0.5,transformer_lens
7386->2515,gender_pay,nde,3,mlp,14,9.0625,9.5625,9.3125,-0.25,transformer_lens
7386->2515,gender_pay,nde,3,mlp,15,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,mlp,16,9.0625,9.5625,9.125,-0.4375,transformer_lens
7386->2515,gender_pay,nde,3,mlp,17,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,mlp,18,9.0625,9.5625,9.625,0.0625,transformer_lens
7386->2515,gender_pay,nde,3,mlp,19,9.0625,9.5625,9.4375,-0.125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,20,9.0625,9.5625,9.5625,0.0,transformer_lens
7386->2515,gender_pay,nde,3,mlp,21,9.0625,9.5625,9.5,-0.0625,transformer_lens
7386->2515,gender_pay,nde,3,mlp,22,9.0625,9.5625,9.375,-0.1875,transformer_lens
7386->2515,gender_pay,nde,3,mlp,23,9.0625,9.5625,9.25,-0.3125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,24,9.0625,9.5625,9.5,-0.0625,transformer_lens
7386->2515,gender_pay,nde,3,mlp,25,9.0625,9.5625,9.6875,0.125,transformer_lens
7386->2515,gender_pay,nde,3,mlp,26,9.0625,9.5625,9.3125,-0.25,transformer_lens
7386->2515,gender_pay,nde,3,mlp,27,9.0625,9.5625,9.875,0.3125,transformer_lens
